,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,13,16.0,88.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,96.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0
11,13,18.0,85.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,94.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,19.0,81.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,89.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,16.0,87.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,99.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
14,11,14.0,71.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,79.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0
15,11,14.0,77.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,83.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0
16,11,16.0,73.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,79.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0
17,14,14.0,94.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,114.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0
18,12,18.0,76.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,86.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10,14.0,66.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,70.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0
20,11,15.0,75.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,84.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0
21,11,14.0,71.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,79.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0
22,9,16.0,61.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,71.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0
23,14,16.0,94.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,111.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0
24,10,17.0,64.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,71.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0
25,12,14.0,84.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,87.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0
26,12,19.0,77.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,84.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0
27,11,17.0,73.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,83.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0
28,11,14.0,71.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,82.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0
29,16,16.0,106.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,113.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0
30,13,28.0,85.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,35.0,97.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0
31,11,17.0,72.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,85.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0
32,12,17.0,78.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,89.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0
33,12,21.0,82.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,91.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
34,16,14.0,104.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,115.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0
35,10,18.0,70.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,82.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0
36,12,14.0,78.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,84.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
37,12,16.0,83.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,89.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0
38,12,18.0,84.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,96.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0
39,11,10.0,76.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,87.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0
40,11,17.0,75.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,86.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11,14.0,70.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,80.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0
42,12,17.0,83.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,90.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0
43,10,20.0,70.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,76.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0
44,13,18.0,88.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,97.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0
45,12,17.0,78.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,88.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8,16.0,55.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,64.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0
47,10,12.0,65.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0
48,11,15.0,73.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,79.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
49,13,16.0,88.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,99.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0
50,12,14.0,78.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,87.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0
51,13,13.0,85.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,96.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0
52,12,17.0,80.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,95.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
53,12,22.0,78.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,87.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0
54,11,14.0,70.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,79.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0
55,11,12.0,73.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,84.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0
56,13,15.0,88.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,97.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0
57,14,17.0,89.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,96.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11,16.0,70.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,79.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0
59,11,19.0,71.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,76.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0
60,12,17.0,76.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,82.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
61,14,19.0,96.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,101.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0
62,11,18.0,72.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,79.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0
63,11,19.0,73.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,78.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0
64,12,13.0,81.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,87.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0
65,11,20.0,77.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,92.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
66,12,18.0,79.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,85.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0
67,11,14.0,74.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,84.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0
68,13,15.0,88.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,98.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
69,13,17.0,86.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,98.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0
70,11,14.0,71.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,77.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0
71,11,17.0,76.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,79.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0
72,9,15.0,61.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,68.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0
73,14,19.0,97.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,109.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0
74,11,13.0,72.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,78.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0
75,10,20.0,69.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,76.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0
76,12,16.0,82.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,89.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0
77,13,21.0,87.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,97.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0
78,10,18.0,69.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,78.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0
79,11,18.0,73.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,83.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0
80,11,14.0,73.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,80.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0
81,10,25.0,68.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,77.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0
82,12,14.0,84.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,105.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0
83,13,17.0,84.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,88.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0
84,10,19.0,66.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,73.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0
85,13,23.0,88.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,98.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0
86,11,18.0,73.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,87.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0
87,14,16.0,90.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,94.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0
88,12,19.0,84.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,99.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0
89,12,16.0,83.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,88.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0
90,12,13.0,81.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,88.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0
91,14,12.0,90.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,98.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0
92,12,17.0,81.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,88.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0
93,12,15.0,78.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,91.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0
94,12,13.0,82.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,92.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0
95,10,16.0,66.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,71.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
96,12,17.0,78.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,81.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0
97,9,18.0,60.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,68.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0
98,12,14.0,77.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,81.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
99,12,16.0,79.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,84.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0
100,8,18.0,54.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,56.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
101,11,10.0,73.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,81.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0
102,12,13.0,82.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,92.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0
103,11,17.0,75.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,84.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0
104,14,15.0,92.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,103.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0
105,13,13.0,82.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,93.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0
106,13,12.0,85.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,95.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0
107,9,14.0,56.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,60.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
108,13,15.0,84.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,92.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0
109,11,24.0,74.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,81.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0
110,11,18.0,73.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,82.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0
111,10,18.0,66.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,70.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
112,12,19.0,80.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,88.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0
113,10,23.0,66.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,70.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0
114,14,18.0,91.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,105.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0
